Bigram: thirty_thousand, Score: 206.63817769226972
Bigram: so_easily, Score: 12.436682635546271
Bigram: somebody_else, Score: 381.3165680473373
Bigram: high_place, Score: 14.038307582548647
Bigram: too_far, Score: 10.448384324788819
Bigram: worth_having, Score: 27.69933376316355
Bigram: poor_girl, Score: 42.674583107579316
Bigram: laugh_at, Score: 19.026424564511366
Bigram: depend_on, Score: 16.282815776840085
Bigram: knowing_what, Score: 10.781052943144674
Bigram: many_days, Score: 24.95965451353026
Bigram: no_need, Score: 17.334690533832195
Bigram: great_importance, Score: 11.193116025937934
Bigram: an_evil, Score: 12.720182218608572
Bigram: hanging_over, Score: 10.723437890007489
Bigram: whole_party, Score: 29.313097588267937
Bigram: taken_up, Score: 11.239488722817427
Bigram: six_weeks, Score: 60.70890249646726
Bigram: too_late, Score: 136.80350899100898
Bigram: her_companions, Score: 17.133950174151177
Bigram: drew_near, Score: 275.6715394146802
Bigram: three_months, Score: 259.5719316026091
Bigram: other_side, Score: 49.07871500854408
Bigram: an_unnatural, Score: 45.727250794732065
Bigram: frank_churchill, Score: 13624.504141238012
Bigram: get_rid, Score: 537.0896909860238
Bigram: watering_place, Score: 195.1324753974262
Bigram: while_ago, Score: 25.58704180166444
Bigram: at_weymouth, Score: 523.2266755240626
Bigram: present_occasion, Score: 36.92080725324777
Bigram: their_hearts, Score: 44.18227566915314
Bigram: break_through, Score: 14.613379852796351
Bigram: burst_forth, Score: 152.36296013385711
Bigram: without_being, Score: 10.065500867989702
Bigram: looking_up, Score: 11.239488722817427
Bigram: least_idea, Score: 24.71997391537842
Bigram: young_men, Score: 80.824358568261
Bigram: nobody_else, Score: 193.2598590493327
Bigram: something_else, Score: 68.3174667118989
Bigram: walking_together, Score: 15.376952169607597
Bigram: burst_out, Score: 20.194853887564495
Bigram: must_suffer, Score: 10.336047518739107
Bigram: mrs_cole, Score: 12745.747626582279
Bigram: mr_cole, Score: 2746.129261363636
Bigram: miss_fairfax, Score: 77719.59798994975
Bigram: extremely_happy, Score: 35.30708963401271
Bigram: went_away, Score: 10.692837683485886
Bigram: my_mother, Score: 10.668722849120575
Bigram: don_t_you, Score: 217.2205836554491
Bigram: ma_am, Score: 56352.31601731602
Bigram: thank_god, Score: 16.198773324842687
Bigram: here_i_am, Score: 11.082877584012659
Bigram: very_civil, Score: 11.215453427391283
Bigram: of_miss_fairfax, Score: 10.8508847011941
Bigram: s_handwriting, Score: 35.01548576396436
Bigram: without_seeming, Score: 31.44047812652464
Bigram: hardly_know, Score: 10.283076824880123
Bigram: colonel_campbell, Score: 58353.444881889765
Bigram: those_days, Score: 46.66424834276831
Bigram: mrs_dixon, Score: 4588.46914556962
Bigram: mr_dixon, Score: 2593.566524621212
Bigram: miss_campbell, Score: 11334.108040201005
Bigram: most_charming, Score: 11.466432981619544
Bigram: caught_hold, Score: 31.082990874187264
Bigram: four_months, Score: 118.78489045713081
Bigram: may_guess, Score: 14.759176413106543
Bigram: thing_happened, Score: 10.359198173868313
Bigram: bless_me, Score: 10.599095394736842
Bigram: running_away, Score: 18.699117061847122
Bigram: five_minutes, Score: 521.2476618977807
Bigram: nine_years, Score: 107.6913435828877
Bigram: hundred_pounds, Score: 421.1928104575163
Bigram: first_rate, Score: 15.285585521478213
Bigram: whole_family, Score: 10.407660628246884
Bigram: more_honourable, Score: 13.515058093200787
Bigram: rather_than, Score: 38.102038700564286
Bigram: she_wished, Score: 18.225719780530575
Bigram: without_feeling, Score: 16.17706652322037
Bigram: ill_health, Score: 32.56480873212391
Bigram: twelve_thousand, Score: 293.5736207351284
Bigram: mr_churchill, Score: 275.5972018572825
Bigram: swept_away, Score: 10.885557432432433
Bigram: and_miss_fairfax, Score: 14.854414199199514
Bigram: young_women, Score: 21.326571135453552
Bigram: often_wished, Score: 10.728615189957715
Bigram: thrown_open, Score: 12.818255957353703
Bigram: passed_between, Score: 32.48246314109296
Bigram: gone_down, Score: 12.921677520972814
Bigram: go_down, Score: 11.72683929903736
Bigram: ,'_said, Score: 146.0925057950726
Bigram: miss_hawkins, Score: 21049.057788944727
Bigram: a_thousand, Score: 11.190412151456378
Bigram: glance_at, Score: 10.464533510481251
Bigram: three_minutes, Score: 32.278706096852396
Bigram: young_people, Score: 14.82028888275617
Bigram: have_suffered, Score: 22.08387021603246
Bigram: an_hour_ago, Score: 10.161611287718237
Bigram: did_not_seem, Score: 30.405219623780997
Bigram: ford_s, Score: 26.93498904920335
Bigram: looked_round, Score: 23.406156927451406
Bigram: can_t, Score: 409.8934490069664
Bigram: human_nature, Score: 39.78521509359412
Bigram: person_who, Score: 11.312545399515738
Bigram: a_series, Score: 10.622602349697296
Bigram: laughed_at, Score: 22.557101287822753
Bigram: twenty_miles, Score: 91.31281881730587
Bigram: years_ago, Score: 307.1197576252723
Bigram: elder_sister, Score: 52.64910130718954
Bigram: an_object, Score: 15.51955178487876
Bigram: no_fault, Score: 11.06332753921758
Bigram: driven_away, Score: 22.215423331494762
Bigram: setting_off, Score: 31.412381184499147
Bigram: little_farther, Score: 17.38681739693503
Bigram: spot_where, Score: 50.16722357957268
Bigram: front_door, Score: 59.850346166835536
Bigram: they_parted, Score: 16.437735945311704
Bigram: without_delay, Score: 21.805492894202573
Bigram: six_months, Score: 528.9488534345662
Bigram: leaned_back, Score: 27.248414376321353
Bigram: ill_disposed, Score: 32.14731118427616
Bigram: dinner_time, Score: 10.8076816184539
Bigram: at_oxford, Score: 33.97575815091316
Bigram: turned_round, Score: 24.046942706948585
Bigram: pass_through, Score: 33.355331262939956
Bigram: clock_struck, Score: 1386.6735133020343
Bigram: "'_tis, Score: 81.89414156817894
Bigram: parlour_door, Score: 17.246754984611268
Bigram: only_a_few, Score: 12.135207023986066
Bigram: faster_than, Score: 112.21833315919618
Bigram: still_more, Score: 13.451903616129757
Bigram: musical_society, Score: 126.98029556650248
Bigram: worth_while, Score: 43.116887461528165
Bigram: don_t_let, Score: 118.09144218435038
Bigram: thinking_about, Score: 10.080875394013344
Bigram: kind_hearted, Score: 36.08202687569989
Bigram: mixed_with, Score: 23.833534178011053
Bigram: assure_you, Score: 22.745198795806086
Bigram: extremely_glad, Score: 144.82762495505213
Bigram: knew_nothing, Score: 13.030625027171357
Bigram: an_agreeable, Score: 20.41774919206641
Bigram: make_amends, Score: 396.8745188606621
Bigram: oftener_than, Score: 190.7711663706335
Bigram: just_going, Score: 12.823319069171403
Bigram: their_lives, Score: 24.292660161733682
Bigram: six_days, Score: 76.99126590874792
Bigram: may_prove, Score: 14.535552528059476
Bigram: .--_i_am, Score: 16.980895915678524
Bigram: stronger_than, Score: 150.1150161604985
Bigram: particular_friend, Score: 20.63758174330201
Bigram: human_being, Score: 12.095517849769134
Bigram: have_taken, Score: 11.833230691869383
Bigram: good_tidings, Score: 45.24750351068809
Bigram: last_year, Score: 14.194561920225553
Bigram: among_themselves, Score: 19.50121045648176
Bigram: next_summer, Score: 48.148009787623515
Bigram: on_tuesday, Score: 19.3358437349976
Bigram: breaking_up, Score: 18.13608572373374
Bigram: after_tea, Score: 13.696017172490011
Bigram: perfectly_safe, Score: 21.580101801620792
Bigram: two_ladies, Score: 19.878846769311448
Bigram: same_moment, Score: 19.990021920754405
Bigram: mr_cox, Score: 813.6679292929293
Bigram: ,"_added, Score: 121.4877461248429
Bigram: an_instrument, Score: 16.379910732441335
Bigram: little_girls, Score: 34.56288549208903
Bigram: be_ashamed, Score: 28.217821129255704
Bigram: shut_up, Score: 59.901933444878225
Bigram: too_large, Score: 18.873740627928772
Bigram: an_elderly, Score: 33.76781597149444
Bigram: worse_than, Score: 125.62979248797816
Bigram: opposite_side, Score: 33.47488442158849
Bigram: short_pause, Score: 110.51706396844452
Bigram: moved_away, Score: 11.33912232545045
Bigram: large_party, Score: 17.361210891195807
Bigram: knightley_!--, Score: 18.377750210320684
Bigram: who_knows, Score: 34.277925531914896
Bigram: extremely_fond, Score: 74.58622685185185
Bigram: to_miss_fairfax, Score: 13.70067607789778
Bigram: an_alarm, Score: 14.440184461494335
Bigram: five_couple, Score: 104.9438171751167
Bigram: mr_william, Score: 82.74589111453518
Bigram: old_woman, Score: 24.218896152921054
Bigram: bow_window, Score: 31.724236954381357
Bigram: looked_down, Score: 15.109831145548137
Bigram: ma_am_?", Score: 164.9094747616915
Bigram: ma_am_,"_said, Score: 539.6726731929886
Bigram: run_across, Score: 10.175345796753614
Bigram: bad_news, Score: 99.39078465394256
Bigram: baked_apples, Score: 999.1085271317829
Bigram: from_miss_bates, Score: 12.318404251252053
Bigram: will_send, Score: 19.642260023756695
Bigram: went_down, Score: 17.125758623869523
Bigram: low_voice, Score: 68.59405426050805
Bigram: one_leg, Score: 16.119893939014933
Bigram: an_immediate, Score: 28.989351447226365
Bigram: their_tongues, Score: 10.472835714169634
Bigram: ,"_resumed, Score: 183.8385999561115
Bigram: many_times, Score: 24.957761479437462
Bigram: stand_up, Score: 12.286511104885527
Bigram: no_objection, Score: 56.833384213561274
Bigram: an_inn, Score: 12.72410456896892
Bigram: astonished_at, Score: 23.78303070563921
Bigram: four_times, Score: 46.79580277394525
Bigram: other_end, Score: 15.097456277042367
Bigram: c_.,, Score: 1180.2655677655678
Bigram: an_extraordinary, Score: 32.383889087416804
Bigram: look_forward, Score: 14.208153276303026
Bigram: two_days, Score: 14.046672975038337
Bigram: immediately_followed, Score: 13.586005523580631
Bigram: within_a_few, Score: 74.32814302191466
Bigram: may_be_able, Score: 59.03670565242617
Bigram: why_did, Score: 10.852704074170918
Bigram: wait_till, Score: 37.22962771816579
Bigram: good_bye, Score: 746.9429150970734
Bigram: than_ever, Score: 14.404792814045898
Bigram: contrast_between, Score: 294.9313501144165
Bigram: dared_not, Score: 23.581633180215512
Bigram: three_weeks, Score: 92.25841088045813
Bigram: self_command, Score: 193.80037290990015
Bigram: mrs_elton, Score: 18489.83122362869
Bigram: maple_grove, Score: 110230.59210526316
Bigram: mr_suckling, Score: 678.0566077441077
Bigram: at_maple_grove, Score: 12.517384581915373
Bigram: almost_fancy, Score: 17.90716091922083
Bigram: left_behind, Score: 32.39700374531835
Bigram: should_be_able, Score: 20.341056153530506
Bigram: last_summer, Score: 16.506506036440634
Bigram: whose_name, Score: 33.288947600258844
Bigram: most_serious, Score: 11.556014489288447
Bigram: mr_e, Score: 113.00943462401796
Bigram: many_things, Score: 14.3409238241754
Bigram: waited_for, Score: 10.717657405939935
Bigram: good_breeding, Score: 87.14334009465856
Bigram: greater_part, Score: 28.21673146980524
Bigram: drew_back, Score: 26.889882608211863
Bigram: third_time, Score: 29.245371024022266
Bigram: very_extraordinary, Score: 28.43699666835823
Bigram: better_acquainted, Score: 48.307721139430285
Bigram: draw_out, Score: 12.201057557070216
Bigram: have_committed, Score: 40.98766312095625
Bigram: seemed_hardly, Score: 14.473004536675202
Bigram: drawing_rooms, Score: 261.53612012987014
Bigram: hardly_less, Score: 26.196138211382113
Bigram: will_shew, Score: 16.752478689317453
Bigram: little_boys, Score: 25.085965276516234
Bigram: post_office, Score: 889.7386587771203
Bigram: according_to_his, Score: 27.810874704491727
Bigram: yes_sir, Score: 43.17321542223562
Bigram: old_man, Score: 18.209902616328097
Bigram: put_forth, Score: 23.667152265994172
Bigram: mrs_bragge, Score: 4078.639240506329
Bigram: drawing_near, Score: 45.15309697309417
Bigram: great_joy, Score: 12.168375535791839
Bigram: eight_o_clock, Score: 826.1858974358975
Bigram: spread_abroad, Score: 284.3887908208297
Bigram: good_news, Score: 35.7746343546493
Bigram: most_likely, Score: 36.33048765755245
Bigram: talk_about, Score: 29.561923985016623
Bigram: an_interruption, Score: 14.63272025431426
Bigram: most_dangerous, Score: 11.334634901371045
Bigram: tells_us, Score: 73.89226510286987
Bigram: one_hundred, Score: 11.947686095975774
Bigram: sixty_five, Score: 57.67182745659567
Bigram: farther_than, Score: 11.63238819333131
Bigram: eleven_years, Score: 74.03779871323529
Bigram: your_sister, Score: 40.00967974985043
Bigram: here_am, Score: 14.407740859216457
Bigram: ,"_exclaimed, Score: 24.4084969383246
Bigram: two_hours, Score: 24.31608935174704
Bigram: two_months, Score: 50.55820558284038
Bigram: an_absolute, Score: 10.451943038795902
Bigram: twenty_four, Score: 76.7416243251826
Bigram: twenty_four_hours, Score: 92.48349598163031
Bigram: door_opened, Score: 38.661909965503206
Bigram: began_talking, Score: 16.168832798073062
Bigram: mean_?", Score: 32.198234225164974
Bigram: pretty_soon, Score: 33.23534341598009
Bigram: many_hours, Score: 17.578423349699946
Bigram: most_excellent, Score: 27.908865181677758
Bigram: your_enemies, Score: 23.912035162996546
Bigram: leaning_on, Score: 11.049053562855772
Bigram: surrounded_by, Score: 67.76491707727436
Bigram: later_than, Score: 33.66549994775885
Bigram: whole_story, Score: 47.55094221818595
Bigram: another_minute, Score: 11.812120517814183
Bigram: whole_history, Score: 32.671297117797664
Bigram: lined_with, Score: 37.736429115184166
Bigram: court_plaister, Score: 2080.4681194511704
Bigram: these_things, Score: 69.11522530434327
Bigram: thank_heaven, Score: 11.822142726105302
Bigram: laid_down, Score: 19.67910219869707
Bigram: owing_to, Score: 10.177645086438352
Bigram: forty_years, Score: 1223.4442803760849
Bigram: faint_smile, Score: 27.285333220425102
Bigram: an_angry, Score: 11.223961558706959
Bigram: turned_towards, Score: 14.301804301027541
Bigram: same_thing, Score: 12.216124507127692
Bigram: totally_different, Score: 267.72953884503534
Bigram: box_hill, Score: 250.69650178053087
Bigram: some_surprise, Score: 26.258964537685983
Bigram: a_good_natured, Score: 38.62764490799017
Bigram: all_things, Score: 10.202464979861837
Bigram: may_depend, Score: 53.858047261862474
Bigram: ,"_interrupted, Score: 167.045650921659
Bigram: whatever_else, Score: 37.89843566219713
Bigram: sit_still, Score: 12.729059438349362
Bigram: larger_than, Score: 36.68676276358337
Bigram: were_assembled, Score: 35.77488897113249
Bigram: be_eaten, Score: 10.523963499743992
Bigram: insisted_on, Score: 18.198441162350683
Bigram: clothed_with, Score: 21.95574057610715
Bigram: twenty_minutes, Score: 55.06650905776461
Bigram: quite_alone, Score: 11.861819944411382
Bigram: etc_.,, Score: 13151.530612244896
Bigram: pointed_out, Score: 12.015631150427811
Bigram: don_t_say, Score: 69.75957479053454
Bigram: ,"_whispered, Score: 164.28130208844004
Bigram: looking_round, Score: 36.366073192065684
Bigram: ,"_answered, Score: 124.51988621115346
Bigram: yes_yes, Score: 80.91195191719801
Bigram: old_age, Score: 119.96580331849455
Bigram: an_infant, Score: 68.5908761920981
Bigram: be_forgiven, Score: 42.85935723327111
Bigram: lie_down, Score: 47.97952536063285
Bigram: mrs_smallridge, Score: 2719.092827004219
Bigram: four_miles, Score: 43.389779154322646
Bigram: great_hurry, Score: 25.37106299212598
Bigram: without_waiting, Score: 21.755365324330842
Bigram: comes_back, Score: 20.487529606256658
Bigram: heightened_by, Score: 25.81520650562833
Bigram: i_don_t, Score: 32.216757947314605
Bigram: cut_off, Score: 445.5819520818249
Bigram: trembling_voice, Score: 14.759401768127892
Bigram: an_engagement, Score: 12.697815096718985
Bigram: don_t_let_us, Score: 32.289057019741456
Bigram: second_time, Score: 29.063399826539463
Bigram: five_hundred, Score: 1556.4608492403586
Bigram: turning_away, Score: 15.413178665391055
Bigram: yes_,"_replied, Score: 19.724880626862017
Bigram: an_arrow, Score: 31.3558291163877
Bigram: some_degree, Score: 10.120904836193446
Bigram: presented_themselves, Score: 15.834316182613396
Bigram: at_random, Score: 76.10569825804546
Bigram: far_distant, Score: 46.93065959217645
Bigram: passing_through, Score: 23.253407357004413
Bigram: will_heal, Score: 10.536706998037934
Bigram: don_t_speak, Score: 37.793971028092194
Bigram: domestic_happiness, Score: 68.93720581942662
Bigram: western_sun, Score: 51.449043950341306
Bigram: rose_early, Score: 79.32779389782819
Bigram: east_wind, Score: 182.66014739229024
Bigram: gone_mad, Score: 22.2683921351809
Bigram: freed_from, Score: 147.82085101502466
Bigram: sinned_against, Score: 60.35185150499167
Bigram: locked_up, Score: 21.585884638574395
Bigram: deep_sigh, Score: 53.477034147960666
Bigram: ten_thousand, Score: 985.9466897154665
Bigram: happier_than, Score: 60.24352622230532
Bigram: contend_with, Score: 10.955737485053467
Bigram: nay_nay, Score: 40.22502418775943
Bigram: had_formerly, Score: 22.853246992737176
Bigram: little_boy, Score: 43.43713987519297
Bigram: fancying_herself, Score: 38.16779199241886
Bigram: able_to_do, Score: 10.531368992172052
Bigram: right_hand, Score: 71.84633933707684
Bigram: infinitely_more, Score: 33.17332441058375
Bigram: such_cases, Score: 16.118146801840858
Bigram: poor_fellow, Score: 107.11150341743016
Bigram: help_laughing, Score: 11.261052668367526
Bigram: draw_near, Score: 130.44228014449428
Bigram: this_instant, Score: 15.758592810298687
Bigram: at_intervals, Score: 114.95131507725618
Bigram: bestowed_on, Score: 14.322847211109334
Bigram: stood_before, Score: 11.003137740091624
Bigram: sir_walter, Score: 13753.61274030629
Bigram: sir_walter_elliot, Score: 256.64078056551176
Bigram: kellynch_hall, Score: 2581.830929487179
Bigram: arising_from, Score: 10.558632215358905
Bigram: charles_musgrove, Score: 3068.6904761904766
Bigram: first_year, Score: 54.46835404132378
Bigram: lady_elliot, Score: 359.0397166507481
Bigram: seventeen_years, Score: 278.73053633217995
Bigram: an_awful, Score: 31.925935100322018
Bigram: thirteen_years, Score: 249.390479876161
Bigram: lady_russell, Score: 262201.57593123213
Bigram: that_lady_russell, Score: 67.27710885300668
Bigram: to_lady_russell, Score: 54.80270431159112
Bigram: anne_elliot, Score: 413.09294871794873
Bigram: miss_elliot, Score: 3778.036013400335
Bigram: everybody_else, Score: 231.00592526990556
Bigram: her_mistress, Score: 11.0580813180692
Bigram: younger_than, Score: 18.168682511488907
Bigram: young_girl, Score: 34.02095871608067
Bigram: mr_elliot, Score: 5729.57833543771
Bigram: mr_shepherd, Score: 371.4570981554677
Bigram: ill_used, Score: 24.991597399071836
Bigram: and_lady_russell, Score: 33.760032270907985
Bigram: anybody_else, Score: 355.34877309070856
Bigram: of_lady_russell, Score: 63.29682742363225
Bigram: an_honest, Score: 45.41189044442357
Bigram: descend_into, Score: 24.941943724116577
Bigram: mrs_clay, Score: 4531.821378340365
Bigram: therefore_thus, Score: 30.4112472575237
Bigram: miss_anne, Score: 87.18544646308466
Bigram: their_fathers, Score: 53.13245609428146
Bigram: old_fellow, Score: 10.90976039186032
Bigram: an_example, Score: 37.98879296793125
Bigram: admiral_croft, Score: 22221.55172413793
Bigram: mrs_croft, Score: 48943.67088607595
Bigram: mr_wentworth, Score: 152.56273674242425
Bigram: walked_along, Score: 14.060590853552103
Bigram: frederick_wentworth, Score: 419.54752604166663
Bigram: pretty_girl, Score: 14.896555709662506
Bigram: either_side, Score: 27.649144867555133
Bigram: captain_wentworth, Score: 18015.97994730679
Bigram: eldest_son, Score: 59.935360863095234
Bigram: removed_from, Score: 18.935728849032085
Bigram: with_lady_russell, Score: 75.47285823036833
Bigram: and_mrs_croft, Score: 11.253344090302662
Bigram: startled_by, Score: 18.838123666269322
Bigram: most_important, Score: 44.82332892814913
Bigram: at_uppercross, Score: 25.034769163830745
Bigram: left_alone, Score: 16.914300962613165
Bigram: mr_musgrove, Score: 1301.8686868686868
Bigram: miss_musgroves, Score: 2897.4411531340916
Bigram: mrs_musgrove, Score: 16314.556962025315
Bigram: at_exeter, Score: 11.891515352819605
Bigram: their_faces, Score: 35.26980801804225
Bigram: surprised_at, Score: 25.44231191766055
Bigram: ere_long, Score: 44.986387328969
Bigram: anything_else, Score: 147.93962350780532
Bigram: quite_different, Score: 25.954678312102278
Bigram: don_t_do, Score: 16.106799635086666
Bigram: their_sakes, Score: 68.54947012911033
Bigram: for_their_sakes, Score: 24.75950801800028
Bigram: cut_short, Score: 13.176000327138155
Bigram: miss_musgrove, Score: 431.7755443886097
Bigram: twentieth_year, Score: 756.3673708920188
Bigram: on_board, Score: 67.93674825809967
Bigram: eight_years, Score: 346.26908936651586
Bigram: their_heads, Score: 41.5173130097439
Bigram: because_i_am, Score: 13.389472254187444
Bigram: poor_boy, Score: 13.21129599890662
Bigram: dressing_room, Score: 712.6843204718604
Bigram: up_stairs, Score: 18.13608572373374
Bigram: waited_till, Score: 12.042175879209179
Bigram: third_part, Score: 174.0250508323802
Bigram: could_no_longer, Score: 14.97339560388494
Bigram: young_fellow, Score: 28.46375032022685
Bigram: four_days, Score: 14.559798466225987
Bigram: good_cheer, Score: 130.71501014198782
Bigram: mrs_harville, Score: 5535.296112115732
Bigram: fifteen_years, Score: 303.7448152337858
Bigram: edward_s, Score: 10.602298478331837
Bigram: charles_hayter, Score: 28641.111111111113
Bigram: came_near, Score: 16.224967167266616
Bigram: mansion_house, Score: 47.96494318463752
Bigram: two_hundred, Score: 396.4952922531929
Bigram: dr_shirley, Score: 28018.478260869564
Bigram: went_up, Score: 18.429981458976997
Bigram: some_few, Score: 13.306013122877856
Bigram: within_reach, Score: 18.972649119707945
Bigram: turn_back, Score: 15.077090449674794
Bigram: walking_along, Score: 23.574224465905765
Bigram: leaning_against, Score: 50.005819818421664
Bigram: run_down, Score: 12.670649302984028
Bigram: by_degrees, Score: 10.682154416122067
Bigram: trodden_under, Score: 179.76846363065764
Bigram: trodden_under_foot, Score: 391.86682882335055
Bigram: louisa_musgrove, Score: 1797.5592747559274
Bigram: provoke_me, Score: 26.245379072681704
Bigram: captain_harville, Score: 3449.581799933088
Bigram: at_lyme, Score: 48.726209250577895
Bigram: good_health, Score: 10.185585205869181
Bigram: earnest_desire, Score: 36.86641876430206
Bigram: bore_down, Score: 11.8370539541035
Bigram: sea_shore, Score: 34.198694513892164
Bigram: captain_benwick, Score: 5497.770993643359
Bigram: an_officer, Score: 21.94908038147139
Bigram: ,"_said_anne, Score: 13.706309819213045
Bigram: place_where, Score: 34.068023140102284
Bigram: miles_off, Score: 51.02855171321592
Bigram: breakfast_table, Score: 61.4352447685781
Bigram: great_coat, Score: 20.46053467106934
Bigram: an_introduction, Score: 16.88390798574722
Bigram: fell_on, Score: 11.022808780046137
Bigram: mean_while, Score: 28.547525977063636
Bigram: preceding_evening, Score: 68.55585106382979
Bigram: able_to_bear, Score: 154.06730022114635
Bigram: dark_blue, Score: 14.17175215789763
Bigram: said_i_am, Score: 13.816071570771388
Bigram: an_agony, Score: 33.256182396168775
Bigram: catching_hold, Score: 202.0394406822172
Bigram: heaven_s_sake, Score: 10.196598101265824
Bigram: raised_up, Score: 33.32049306625578
Bigram: every_one, Score: 26.055245976027688
Bigram: could_scarcely, Score: 31.00685461335465
Bigram: passed_along, Score: 26.471615182385804
Bigram: leaning_over, Score: 65.10658718933118
Bigram: don_t_talk, Score: 487.55437866464916
Bigram: camden_place, Score: 11707.94852384557
Bigram: straight_forward, Score: 13.734548167092923
Bigram: an_ancient, Score: 17.177541168108043
Bigram: same_hour, Score: 27.70270754372264
Bigram: looking_glasses, Score: 35.933143749303
Bigram: lend_me, Score: 10.09437656641604
Bigram: going_down, Score: 10.138716347337892
Bigram: thirty_feet, Score: 18.517959770114942
Bigram: thrown_off, Score: 17.62939760354544
Bigram: at_length, Score: 60.48134960904276
Bigram: carried_away, Score: 125.99453709028177
Bigram: greater_than, Score: 129.62656176466123
Bigram: contact_with, Score: 10.291753395050227
Bigram: lady_dalrymple, Score: 12309.933142311367
Bigram: laura_place, Score: 32.52207923290437
Bigram: be_established, Score: 22.28604035239904
Bigram: mrs_smith, Score: 23216.869522882178
Bigram: westgate_buildings, Score: 40276.5625
Bigram: old_times, Score: 12.461205271248875
Bigram: buried_him, Score: 10.499400429940145
Bigram: be_comforted, Score: 10.369199330630108
Bigram: at_liberty, Score: 20.458521037108998
Bigram: miss_anne_elliot, Score: 89.9532384142937
Bigram: five_thousand, Score: 238.11286700963532
Bigram: whose_names, Score: 28.205801573493527
Bigram: her_ladyship, Score: 254.8675088404988
Bigram: several_days, Score: 10.091215158158471
Bigram: old_gentleman, Score: 42.25848546847131
Bigram: their_minds, Score: 26.070676139528658
Bigram: almost_entirely, Score: 39.47715020828228
Bigram: lower_part, Score: 21.29908117398202
Bigram: staring_at, Score: 56.674456149608325
Bigram: ay_ay, Score: 152.52662721893492
Bigram: an_oath, Score: 128.66702292586677
Bigram: wiser_than, Score: 81.75907130170008
Bigram: prejudice_against, Score: 100.01163963684333
Bigram: both_sides, Score: 144.09599490870937
Bigram: on_both_sides, Score: 16.426911491679377
Bigram: my_soul, Score: 28.135605602233195
Bigram: rejoice_over, Score: 12.429439372508678
Bigram: same_instant, Score: 55.84514060401231
Bigram: their_seats, Score: 21.99295499975623
Bigram: much_nearer, Score: 11.212266202696824
Bigram: turn_round, Score: 13.886262689928056
Bigram: three_hours, Score: 13.940144501168122
Bigram: their_mouths, Score: 51.16728306065735
Bigram: short_silence, Score: 22.423752109539468
Bigram: general_character, Score: 10.12609993714645
Bigram: fifty_pounds, Score: 73.66540923639688
Bigram: be_saved, Score: 22.55049174816645
Bigram: threw_himself, Score: 12.487404565360617
Bigram: hard_hearted, Score: 52.18016194331984
Bigram: some_moments, Score: 29.763450406437308
Bigram: exclaimed_mrs, Score: 167.61531125368478
Bigram: compassion_on, Score: 17.315680956714267
Bigram: an_explanation, Score: 34.91899151597721
Bigram: well_pleased, Score: 18.512285506358204
Bigram: our_hearts, Score: 42.79050464807437
Bigram: make_haste, Score: 125.93133771540238
Bigram: n_t, Score: 887.6377410468319
Bigram: rising_sun, Score: 13.817743232377378
Bigram: stopped_short, Score: 10.494837469871669
Bigram: an_atonement, Score: 637.5685253665499
Bigram: cleared_away, Score: 11.16467428967429
Bigram: next_instant, Score: 38.56753845233108
Bigram: she_doted, Score: 71.89033913431504
Bigram: nearer_than, Score: 10.405699983852738
Bigram: god_forbid, Score: 97.02390272692233
Bigram: i_ll, Score: 35.98963016469314
Bigram: market_place, Score: 67.2870604818711
Bigram: last_week, Score: 11.833431268133241
Bigram: poured_out, Score: 77.51260095079901
Bigram: thousand_pounds, Score: 204.87203942139564
Bigram: bearing_down, Score: 11.8370539541035
Bigram: ten_thousand_pounds, Score: 55.249056927297666
Bigram: at_norland, Score: 39.17205057399399
Bigram: many_generations, Score: 43.527524484971295
Bigram: seven_thousand, Score: 246.3441121787632
Bigram: mr_dashwood, Score: 321.18470893141944
Bigram: tied_up, Score: 10.887617251912523
Bigram: mrs_john_dashwood, Score: 2146.6522318454363
Bigram: four_thousand, Score: 294.2311204456214
Bigram: three_thousand, Score: 145.1849098261859
Bigram: three_thousand_pounds, Score: 15.661149995139496
Bigram: mrs_dashwood, Score: 12450.58294470353
Bigram: miss_dashwoods, Score: 4483.82296095864
Bigram: very_gravely, Score: 13.27543466915703
Bigram: live_for_ever, Score: 18.348186321963443
Bigram: edward_ferrars, Score: 1867.2220210068815
Bigram: younger_brother, Score: 44.09038040503558
Bigram: ,"_said_elinor, Score: 40.871426547287314
Bigram: ,"_said_marianne, Score: 30.458466264917877
Bigram: ,"_replied_elinor, Score: 16.522491582945936
Bigram: mrs_ferrars, Score: 25213.406214039125
Bigram: barton_park, Score: 462.28479196556674
Bigram: from_whence, Score: 25.508907918521956
Bigram: barton_cottage, Score: 126.75550747442958
Bigram: sir_john, Score: 466.31145600865625
Bigram: sir_john_middleton, Score: 115.48835125448029
Bigram: into_devonshire, Score: 10.912100379301004
Bigram: at_barton, Score: 69.60887035796841
Bigram: lady_middleton, Score: 16618.409742120344
Bigram: be_fulfilled, Score: 26.115020536401754
Bigram: dear_dear, Score: 21.057576054635167
Bigram: their_arrival, Score: 17.78406064670315
Bigram: present_case, Score: 27.528101886884567
Bigram: mrs_jennings, Score: 913615.1898734177
Bigram: as_mrs_jennings, Score: 136.92719031092855
Bigram: mrs_jennings_s, Score: 11.524083922317383
Bigram: colonel_brandon, Score: 53702.08333333333
Bigram: of_colonel_brandon, Score: 12.056538556882334
